v_id,lon,lat,color
20560,-94.33070898,37.1269994,ko
20561,-94.42267679,37.11314251,ko
20562,-79.10379968,36.47414808,ko
24104,-91.19091408,30.49166021,ko
2855,-74.93197856,39.90110319,ko
1263,-101.3335873,47.2865916,ko
9466,-77.79326542,40.82639697,ro
29953,-77.01180319,37.2130562,ko
1262,-76.72375629,40.25948503,ro
5115,-71.42412886,42.0742803,ko
13648,-111.4221915,33.00769026,ko
1799,-75.59705193,45.38912853,ro
1798,-118.5435327,34.22934362,ko
23172,-103.252092,44.07228761,ko
1792,-81.45468189,28.62299042,ko
1794,-81.45594469,28.57847011,ko
12154,-104.7223785,38.70892109,ko
15759,-94.3808109,33.72289434,ko
6304,-86.29396616,42.32152491,ro
15753,-101.6221904,36.90623226,ko
15752,-104.2751545,38.26713461,ro
15751,-104.4123149,38.29386738,ro
15750,-104.4705764,38.32196373,ro
6846,-80.12363611,26.40891093,ko
6847,-80.13086742,26.43490281,ro
15755,-101.9072941,36.79156331,ko
6845,-80.14445193,26.40865675,ko
18013,-94.22521488,44.15413342,ko
10609,-75.89128592,42.84632795,ko
18012,-118.0450729,36.443935,ko
29457,-90.70680778,37.68247107,ko
11609,-78.71261589,42.62541599,ko
29327,-99.19611267,31.53744944,ro
29321,-82.31293469,33.42131783,ko
8789,-95.91940688,29.23014703,ko
29451,-91.39748904,38.08630161,ko
29322,-73.98377224,40.70457689,ko
18251,-81.6756219,33.24066997,ko
18250,-81.65304589,33.217241,ko
18253,-81.66757192,33.21782298,ko
30838,-120.8484784,35.37613459,ro
18255,-80.7378209,33.61888495,ko
18254,-81.65103088,33.215728,ko
18256,-80.9377539,33.650064,ko
18017,-103.2824652,44.06289091,ko
12153,-104.7624808,38.75587545,ko
14575,-82.35825703,34.73595822,ko
8233,-104.415662,43.98765444,ko
30850,-98.04872943,19.48020129,ko
30853,-114.7381109,36.01270533,ro
30852,-81.43461659,35.16177969,ro
30671,-104.5969153,38.21138203,ro
30854,-110.8489221,39.73283785,ko
8235,-84.62354126,33.51777059,ko
15530,-115.6626563,32.60025168,ro
30859,-123.8362824,44.0284813,ro
6599,-86.97716416,37.25905375,ko
8239,-105.4647805,44.39193155,ko
23756,-94.55942284,48.64999488,ko
30679,-82.36714103,29.637568,ko
30678,-104.2207088,32.32571088,ko
15757,-104.669535,38.19671335,ro
15511,-81.8133308,35.3900478,ko
8780,-104.4145582,40.21846689,ko
18468,-96.1250289,35.307353,ko
7632,-95.94742417,35.98901588,ro
7633,-105.1930407,40.48331629,ko
7630,-95.93536145,35.98406533,ro
14128,-95.59147875,29.5625495,ko
7636,-95.92289011,35.91346562,ko
7634,-88.42452683,39.47382903,ro
7635,-95.75374274,36.17165709,ko
16322,-103.2868772,20.56056416,ko
20284,-117.1542446,33.73316012,ko
11954,-81.94094363,27.83500522,ro
18464,-95.3020007,35.76356966,ro
6673,-80.79198372,35.48917262,ro
5344,-91.3680166,30.72447705,ko
14124,-82.66853859,38.49507081,ko
16039,-80.32652322,25.80581634,ko
11951,-94.40035397,18.11226538,ro
14122,-82.71567472,38.50334134,ko
9843,-74.93480784,47.49666402,ko
9842,-79.36898207,34.19525853,ro
9841,-78.99482069,34.27047203,ko
9840,-79.14359161,34.24608458,ro
9847,-79.67448287,34.59996522,ro
11953,-94.3251455,18.00777686,ro
9845,-79.66909718,34.58541511,ro
9844,-93.11479545,44.75588156,ko
29699,-104.7589416,39.59513653,ko
9849,-79.29333814,34.55565579,ko
9848,-79.54160232,34.67943359,ro
5812,-98.01705923,29.65118476,ro
19754,-114.8188706,32.49600797,ko
19021,-96.10540089,32.12392299,ko
19752,-111.0446919,29.05212898,ko
3092,-111.977482,41.11206944,ko
640,-87.8955249,42.46922701,ro
1243,-76.87380454,39.21331046,ko
1534,-80.09121059,42.80673335,ko
645,-120.5110875,47.12093123,ro
1532,-76.49799371,38.46156015,ko
1247,-110.917145,29.10877726,ro
646,-122.2040022,48.50536264,ro
28494,-103.3502841,20.77741467,ko
648,-117.3734999,47.7492948,ro
3098,-77.76967376,38.52777104,ko
23144,-103.2317124,44.02457307,ko
23143,-96.77917464,33.06079571,ko
23142,-96.77322617,33.06069625,ko
23141,-96.77658479,33.05835268,ko
1538,-80.09756855,42.80885899,ko
22548,-78.55831901,35.761699,ko
16217,-98.92801638,49.94620078,ko
22239,-77.66799685,43.05888189,ro
22540,-77.75238719,36.0430515,ko
22541,-78.95354198,36.43904387,ko
22542,-79.0524739,36.47556462,ko
22543,-79.07135082,36.47879336,ko
22544,-78.00623483,33.94672495,ko
22230,-78.13856925,42.97638346,ko
22231,-78.13836479,42.97623256,ko
31096,-99.61972918,19.27508656,ko
31097,-99.38015119,19.64883885,ro
31094,-81.80890192,33.43413218,ko
31095,-99.63281864,19.27265924,ko
4105,-82.80788405,36.46070572,ro
4104,-97.54163512,18.855012,ko
4107,-97.40472158,18.49886134,ko
4106,-97.40427687,18.83864685,ko
29692,-88.35557642,44.84838353,ko
26435,-95.22035912,29.81866577,ko
10421,-111.5087096,32.91623266,ko
24696,-83.66993735,43.04790676,ko
9313,-86.2282442,39.85592578,ro
24694,-83.66886979,43.0523208,ko
24695,-83.66929361,43.0508626,ko
24692,-83.30411713,42.84100181,ko
24693,-83.65134869,42.96840446,ko
24690,-83.26773267,42.7303423,ko
24691,-83.26815137,42.73120717,ko
28148,-93.18667487,44.43752532,ko
3899,-112.3185773,33.45209366,ko
29226,-78.90321652,36.0082504,ko
28143,-77.38385841,43.05509846,ko
6987,-80.64520229,36.49552875,ko
9310,-86.1854798,39.59529314,ko
28146,-121.4778051,37.71309851,ko
28144,-82.59533191,38.17870812,ko
3895,-88.39594938,37.02885464,ko
14103,-91.17899303,49.77535684,ko
8954,-96.09396965,43.64573275,ko
19022,-97.67771216,32.39042899,ro
8955,-83.0084993,42.71805159,ro
6986,-80.36281911,36.24688279,ro
8952,-83.35897652,41.93910418,ro
19938,-79.1223109,43.87173547,ro
8953,-83.45449137,42.237438,ro
5951,-78.76954794,42.94004667,ro
4619,-114.1671338,51.01050692,ro
5953,-82.19815318,36.93045647,ko
5952,-78.76937492,42.88964808,ro
5957,-81.37445432,37.37100957,ko
4618,-119.0142976,50.22802232,ko
11533,-83.30046129,42.84111653,ko
11532,-83.26609843,42.70370087,ko
11531,-83.29132829,42.70074232,ro
11530,-83.2948071,42.67809932,ro
11537,-83.67878697,43.03850008,ko
11536,-83.65090601,42.88507605,ko
11535,-83.65298796,42.85772256,ko
11534,-83.66515224,42.98100315,ko
16162,-78.94309428,36.01123771,ko
5772,-78.64861085,43.00057361,ko
12055,-84.43528786,42.69038246,ko
239,-90.17868644,38.60032741,ko
30762,-116.3745382,33.83187897,ro
21757,-94.15159093,56.43073818,ko
23178,-84.37870065,30.48004559,ro
19405,-118.3264915,34.15218489,ko
3374,-72.37381495,46.36348241,ko
234,-87.82529525,42.1873801,ko
6984,-80.63312028,36.12595814,ko
25399,-52.85370943,47.53055976,ko
25013,-93.48463998,44.23240478,ko
25012,-93.48470978,44.2265313,ko
25011,-95.7120536,36.06094737,ko
25010,-93.40658761,44.04749889,ko
4613,-100.3815646,25.67174415,ko
1991,-76.27335862,36.84177726,ko
23179,-84.37626657,30.48184955,ko
1455,-118.2224552,33.81902192,ko
27348,-82.45193115,27.29125671,ko
4617,-100.4096325,25.66958649,ko
27341,-100.5575792,20.91712493,ko
27340,-100.5140573,20.63222646,ro
27343,-82.44805222,27.27820075,ko
13507,-82.68311818,28.20335888,ro
9161,-111.8846378,32.51692931,ro
25277,-104.8105521,40.94817167,ko
25276,-104.8105607,40.94534111,ko
25275,-104.8105722,40.94287298,ko
25274,-104.8109253,40.66727156,ko
25273,-104.8106787,40.66509118,ko
25270,-88.13510905,44.908003,ko
13822,-66.63866712,49.09109593,ko
25279,-104.5465098,40.1079493,ro
6982,-80.52385954,36.41410208,ko
9824,-78.99166511,35.06046559,ro
6981,-80.475628,36.3804374,ko
17261,-93.70457089,37.87526498,ko
6039,-78.8290418,42.80561461,ro
6038,-78.81050674,42.81593425,ko
17264,-118.3978912,33.90351942,ko
17267,-79.44226552,43.99635412,ko
6033,-111.6770056,45.52073541,ko
23569,-84.874446,33.70408698,ko
6031,-96.74659773,46.86550408,ko
6037,-81.5629772,30.78256313,ro
6036,-79.19963429,42.10687498,ko
6035,-78.78098294,42.79912584,ro
23568,-80.41410625,40.63691989,ko
10062,-86.47235341,31.40000716,ko
10063,-79.02571387,48.26021493,ko
2659,-112.843501,33.33473271,ko
2658,-112.8592581,33.3849625,ko
9201,-83.60269776,32.48513526,ro
9200,-83.58331771,32.48456868,ro
10064,-86.27448434,31.28608632,ro
9202,-83.6308755,32.41714672,ko
2653,-85.63853832,41.96155754,ko
2652,-113.7434473,33.51746457,ko
2651,-114.469607,32.68420421,ko
2650,-114.2649165,32.66649716,ko
2657,-112.8901356,33.34109103,ko
2656,-112.8521322,33.34585276,ro
2655,-86.33503145,42.18905388,ro
2654,-85.68401745,41.91719628,ko
28533,-78.97122796,43.09281168,ko
7388,-85.19687168,31.08713423,ko
23564,-84.25857568,33.30742707,ko
7383,-84.48893025,30.83962977,ro
7380,-88.18586974,30.81379277,ro
7381,-88.01019795,30.940787,ro
7386,-84.9008003,30.66385772,ko
23567,-84.49060387,33.50107691,ko
5758,-117.51347,49.05935227,ko
16373,-82.44611913,27.33094141,ko
26258,-82.61978594,34.5020238,ko
9828,-111.9783425,33.56805597,ko
18603,-82.72903994,37.38798201,ko
9061,-111.7494577,42.26689928,ko
9060,-111.2034439,43.33555627,ko
9063,-111.3687517,43.45557816,ko
14380,-99.56943241,19.28020685,ro
9065,-110.77095,43.25157164,ko
9064,-111.8489677,43.37577406,ko
9067,-111.9129483,43.68355067,ko
9066,-111.0239971,43.16052896,ko
10286,-90.62321525,32.91335029,ko
10284,-91.12167383,33.34902613,ko
10285,-91.12672605,33.33389708,ko
10282,-89.66779566,33.01210679,ko
10283,-83.25443851,42.25749093,ro
10280,-89.99953202,32.61766173,ko
10281,-89.93630324,32.93193923,ko
21570,-63.75431678,44.75326106,ro
21571,-63.77150739,44.7732944,ko
21572,-63.76358488,44.85083157,ko
21573,-106.8018325,28.4367485,ko
21574,-106.8027736,28.43813836,ko
21575,-106.1506816,28.5552364,ro
21576,-106.0094433,28.57523795,ro
21577,-106.009618,28.5758312,ro
21578,-105.9743137,28.60934156,ko
21579,-106.0609946,28.80142537,ro
14384,-77.53193564,53.78272234,ko
3562,-80.50310461,27.03917202,ro
3563,-80.38506254,26.91138761,ro
17487,-122.7132521,38.76620279,ko
3561,-80.40887603,27.03392592,ro
3566,-80.41463643,27.26009218,ro
3567,-80.41152242,27.32073261,ro
3564,-80.51220981,27.04047901,ro
22844,-95.65285247,35.77775408,ko
22847,-79.26969965,43.74468392,ro
22846,-95.65868631,35.78024717,ko
17489,-122.6924962,38.76258685,ko
22840,-93.30255417,30.28226421,ko
22843,-95.58463019,35.7242243,ro
4484,-81.76703489,35.21978514,ro
4485,-83.24878605,42.11604735,ro
13397,-84.90597126,31.37153098,ro
13396,-101.097467,49.53028272,ko
4480,-96.78141038,16.90174955,ko
4481,-82.52349904,34.82806004,ro
17106,-118.2273478,33.77882117,ko
13392,-53.95128007,47.85109506,ro
20994,-71.28144697,46.82060418,ro
20996,-77.36971117,38.64591386,ko
2903,-75.13719468,39.86969548,ko
2902,-75.04466343,39.96580841,ko
2901,-104.717565,39.52534935,ko
2907,-79.03369156,36.00156662,ko
2906,-75.16573476,40.7067562,ko
2905,-75.34120725,40.34840793,ko
2904,-75.09817941,39.88924449,ro
704,-81.94238844,38.97595466,ro
21697,-96.54988442,40.77739237,ko
706,-74.74218203,40.5443498,ro
2908,-74.65670184,40.16872833,ro
700,-112.0934582,41.21296252,ko
702,-122.0186619,37.00281809,ko
11883,-99.34338667,19.30723891,ko
11882,-105.0960552,38.36724618,ko
17107,-93.47478181,39.38863305,ko
11885,-76.45773962,43.48797563,ko
17088,-97.44440821,35.21962303,ko
14615,-117.6197683,49.32630747,ko
14614,-113.2085431,53.74055362,ko
14617,-101.6137811,36.92081044,ko
11888,-94.86019464,39.14718588,ko
14611,-77.04366538,44.16398025,ko
14613,-82.29366257,46.21321477,ko
20195,-85.23186993,35.10212288,ko
20197,-85.23105839,35.10232939,ko
5318,-90.44260042,30.03561168,ro
5313,-90.47200541,29.99351316,ro
5312,-90.47380906,29.98575124,ro
5311,-91.47573118,30.44239341,ko
5310,-92.01698789,32.69304868,ko
20199,-112.0134009,33.65537517,ko
5316,-90.44965803,29.97260971,ro
5315,-90.45992087,30.00592198,ko
5314,-90.47858152,29.98582845,ro
7394,-88.93751008,34.54109035,ko
13021,-87.16064335,48.78685756,ko
651,-119.4496007,47.25946808,ko
30448,-97.44080595,32.86274192,ro
30449,-103.7851076,44.34420213,ko
30446,-98.26243835,33.00555228,ko
30111,-76.71191451,37.94788853,ko
30113,-73.86314693,44.53781863,ro
30114,-89.73062626,31.84334779,ko
30443,-84.88564111,33.45940396,ko
30440,-91.75936047,38.66938104,ko
30117,-108.9091177,25.80283835,ko
18050,-106.4124959,48.01217398,ko
3214,-113.2955008,31.30900041,ko
31249,-77.7499709,44.50586779,ko
31243,-105.4455732,28.16560677,ro
31242,-91.82500867,46.10000923,ro
31241,-76.13462745,44.68752796,ro
31246,-76.38140749,40.14144591,ko
31245,-105.1529335,40.67662195,ko
18068,-122.0912757,47.45385697,ko
22338,-67.62226387,46.30915938,ko
17870,-72.81278267,45.55800276,ko
17871,-72.51460173,46.64719912,ko
3155,-96.42545566,30.11118114,ko
28798,-91.08850089,37.4692334,ko
28797,-92.03024138,37.95174835,ro
18063,-121.8243008,45.72263526,ko
3159,-89.89381085,35.46863014,ko
28794,-111.5671013,32.73332954,ko
18066,-87.76657493,31.77031699,ro
18067,-122.0404827,37.67958528,ko
18064,-86.87161692,32.49457696,ko
28790,-77.09975433,40.23827175,ro
27502,-75.03195218,45.65166249,ko
20227,-76.3178508,45.37693157,ko
20226,-119.3779446,46.36585206,ro
20225,-83.16843873,42.23302896,ko
27509,-81.16249918,28.87006309,ko
20228,-76.22928348,45.46831911,ko
29844,-120.4282192,50.66893073,ko
29845,-96.52607145,32.98882293,ro
29846,-118.4901475,34.32963547,ro
29847,-115.2829125,42.95899184,ko
29840,-93.90711368,45.37994312,ko
18474,-96.00668593,35.75095396,ko
29849,-67.85569496,48.71802328,ko
23554,-93.43929258,45.12981649,ro
23556,-82.65732438,39.94801731,ko
23557,-82.65749443,39.9482954,ko
23550,-76.90164354,42.36404337,ko
23551,-85.8679686,41.73543522,ko
23553,-93.43930291,45.12974791,ro
23558,-84.91734181,34.11938722,ko
23559,-84.81262179,34.17902577,ko
23088,-81.18197259,42.92856609,ko
23089,-84.76670979,42.28319578,ko
30421,-78.63712258,36.35643078,ko
23082,-106.3753974,42.85156646,ko
23083,-83.61277575,32.81050977,ko
23080,-96.70373098,40.90053147,ro
23081,-96.64283382,40.90769272,ko
23087,-104.4109967,43.9749294,ko
23084,-83.40277074,32.90792979,ko
23085,-83.4013532,32.90804873,ko
23216,-93.87108147,45.37921396,ko
15013,-93.28119596,30.15331547,ko
29154,-95.71909066,43.71187368,ko
25869,-95.19473881,32.92654497,ko
29152,-81.77803928,46.27487631,ko
29150,-121.8304148,38.12449031,ro
29151,-121.8320762,38.12782337,ko
25862,-95.48336158,32.68818206,ko
25863,-95.49818845,32.69371672,ko
25860,-111.9604241,33.66380341,ko
25861,-95.48455005,32.68776502,ko
29214,-76.51316696,39.23805999,ko
25867,-71.48579232,43.5463703,ko
25864,-95.26097312,32.97598856,ko
25865,-95.24986213,32.98956686,ko
23330,-83.7830338,43.48932259,ko
23331,-83.94100901,43.19825068,ko
23880,-78.32611179,48.21309439,ko
23881,-78.32089563,48.21335628,ko
23334,-84.21343453,43.2138845,ro
23335,-84.21463863,43.43102297,ro
23884,-78.28820719,48.2219317,ko
23885,-78.3045957,48.22322307,ko
23339,-83.00928431,42.75959659,ro
23888,-78.37155432,48.23015048,ko
23889,-78.43039892,48.23507218,ko
20340,-86.13932458,41.76393338,ko
8576,-97.63129548,38.32113307,ro
8577,-97.04037456,38.70524239,ko
8570,-93.58071404,45.31662379,ko
8571,-96.96447262,31.57474543,ko
8572,-96.05745264,31.81953122,ko
8578,-96.6327487,39.01419692,ro
8579,-81.80116802,27.31592605,ko
15258,-84.46542384,38.04641802,ko
15259,-99.12914664,19.37543423,ko
2015,-73.40504505,45.70309891,ko
12570,-96.75130428,46.84629829,ko
12571,-95.93263057,43.63732443,ko
7405,-92.14001531,30.02024316,ko
7401,-111.0287489,39.17738475,ko
7403,-92.03347052,30.27309144,ro
19081,-121.5782295,37.68674981,ko
19080,-121.213911,38.71704492,ko
19087,-79.35577747,43.69801927,ro
16058,-82.13822269,28.00338751,ko
19085,-75.25881623,40.71631036,ro
19084,-75.25868247,40.71880436,ko
19735,-122.3811162,38.15265538,ko
19734,-122.158543,38.1987367,ko
16505,-80.77787847,27.23991681,ko
16504,-80.19610266,26.27904585,ro
19731,-77.44632444,39.01921486,ko
16502,-80.29666348,26.12159122,ko
19733,-79.69637839,44.92417207,ko
19732,-77.36985077,38.95837178,ko
22685,-65.84513563,47.90437879,ko
22684,-65.98870277,47.88195161,ko
22683,-65.89347991,47.84892911,ko
22682,-101.2660917,41.09825057,ro
6628,-78.74949083,43.16884777,ko
6629,-89.1965487,35.54308249,ko
29488,-95.63287079,29.47567653,ko
6624,-79.04985957,43.14615283,ro
6625,-79.04811496,43.14241034,ro
22688,-90.2132913,32.40731621,ro
23302,-97.21000359,28.69613197,ro
26593,-99.12959134,19.37677828,ko
18058,-117.2080855,33.09509111,ko
24730,-78.72246134,42.62277187,ko
2935,-74.26946373,41.13640346,ro
561,-117.41997,46.65182448,ko
28835,-96.54773644,32.8369888,ko
24739,-82.42662731,42.87704211,ko
29486,-87.91965011,42.11533736,ko
12236,-121.9675127,37.78213354,ko
19233,-78.692485,35.80795777,ko
19558,-81.24986429,28.50265735,ro
56,-94.71204194,38.99191757,ko
21019,-71.87561318,46.82233718,ko
21018,-71.87618559,46.82090329,ro
19551,-81.45381941,28.474486,ro
19882,-64.5488197,44.36711829,ro
19881,-64.55111058,44.36799101,ro
19552,-81.45459717,28.47221306,ro
19555,-81.28526303,28.37693259,ro
19554,-81.27981808,28.37901868,ro
19557,-81.24986968,28.5024877,ro
21010,-87.52102754,41.55164741,ko
22063,-69.70859869,43.99373829,ko
22062,-69.85678774,44.00904749,ko
22061,-69.86165149,44.00745639,ko
4128,-75.45196137,40.2147872,ko
22068,-82.73426059,28.05466916,ko
15226,-79.11383488,34.82922816,ro
2330,-81.73697276,41.15797874,ko
14707,-95.08905548,29.69199994,ko
2332,-98.32974523,43.90279031,ko
4717,-92.94846059,44.84736417,ko
13621,-104.7992137,40.94482301,ko
15225,-83.65743447,32.49374916,ko
13623,-92.92574662,17.84420317,ko
14254,-111.8751978,33.22123141,ko
18284,-80.02472286,34.483805,ro
14256,-111.8871785,33.30187616,ko
8167,-111.6311711,40.23460424,ro
25480,-123.9519655,49.12050758,ro
25481,-124.0731533,49.08354518,ro
25483,-52.78690675,47.54713326,ko
14250,-111.8853099,33.23821709,ko
21909,-72.55556293,41.75816976,ro
21908,-72.55399744,41.74669626,ko
3716,-90.69035479,41.57483318,ro
3710,-91.53592282,41.57067363,ro
3713,-104.7666904,39.76831829,ko
3712,-104.6763671,39.79236343,ko
21900,-72.51113837,42.79477061,ko
21903,-81.28001076,42.89567622,ko
21902,-72.63881017,43.08688097,ko
21905,-65.79777582,45.54703458,ko
3718,-70.56898969,46.97158107,ko
21907,-72.5745676,41.79993896,ro
21906,-72.56725307,41.79693949,ro
4909,-101.0163796,25.44709982,ko
30849,-80.42858638,40.61751761,ko
13568,-93.92698861,33.7719845,ko
2489,-85.34258755,40.98389065,ro
13566,-93.93800855,33.94934006,ko
13567,-93.88940397,33.91207912,ko
4675,-76.64045112,44.40501577,ko
2485,-86.31480777,41.33711415,ko
2482,-75.53889011,39.87238884,ko
2483,-87.82551664,41.49464334,ro
4907,-111.7705499,41.13123922,ko
2481,-87.27301682,41.46245375,ro
19221,-78.82545642,35.75013947,ko
11709,-82.5743635,35.48808937,ko
11707,-112.69232,29.90879199,ko
29000,-79.80008775,33.66852007,ko
29001,-79.47443068,34.76579231,ro
5147,-97.45493623,35.24671714,ro
5142,-111.9411103,33.48372941,ko
29550,-74.19649108,41.46763586,ro
17262,-118.3916119,33.90163209,ko
120,-121.6609315,37.82121174,ko
121,-121.6951899,37.69342426,ro
122,-122.3189803,37.58281288,ko
7082,-115.939963,41.22727566,ko
124,-121.73415,36.79792373,ko
125,-94.80751876,38.89852048,ko
20768,-72.56014039,46.32332826,ko
127,-122.223262,39.12056615,ro
20766,-72.55990323,46.32354272,ko
29004,-79.85452249,33.00462239,ko
17010,-111.8612481,33.42157943,ko
20765,-72.72090999,46.42561397,ko
20763,-106.0962158,38.50548351,ko
29005,-79.68758022,34.59018224,ko
7957,-93.90864647,41.33624681,ko
7087,-115.0909283,36.00296209,ko
7956,-93.81196347,41.66008488,ko
29555,-85.09353617,35.22620635,ko
10349,-92.0175331,30.17511766,ko
28121,-73.46401779,44.72380207,ko
7089,-78.68619463,34.32678846,ro
10348,-92.04454293,30.2553428,ko
19400,-119.0107044,47.94782188,ko
7088,-96.88362571,46.85752643,ko
7953,-90.17917046,36.58712364,ro
28571,-97.52829628,35.47129701,ko
7224,-91.17194316,30.24788149,ko
18866,-78.48700661,36.32151889,ko
28570,-92.40822907,30.42965998,ro
7951,-96.53684742,44.38671718,ko
7226,-86.74811247,34.19440178,ko
1183,-76.50686125,39.299193,ko
10727,-76.11811888,43.05163907,ko
5423,-72.11609587,41.42905328,ko
10342,-90.76262035,18.6115499,ro
20502,-94.5546597,39.25340299,ko
20503,-94.55466859,39.2532919,ko
20500,-74.21602624,40.86658029,ko
3370,-72.94265955,46.4386963,ko
20506,-92.90112312,44.82796777,ro
10341,-92.0457096,30.23877759,ko
20504,-104.7065841,39.6319229,ro
20505,-92.93789889,44.88338999,ro
7247,-86.73265874,32.65124125,ko
7246,-83.16141456,32.21333275,ko
7245,-94.64115658,38.34789105,ko
7243,-96.06474588,38.44451267,ro
7242,-87.15694563,33.14297088,ko
7241,-97.05448403,35.1308041,ko
7240,-91.66718558,41.98678487,ko
22834,-95.93036479,35.96670022,ko
7249,-86.33034881,32.28593014,ko
7248,-86.58405194,32.37778614,ko
10697,-86.74846,30.41215222,ko
5075,-101.0803048,53.35708697,ko
6820,-81.72709248,33.23601982,ko
15730,-75.30760195,44.57027361,ko
6822,-83.85253752,32.95217793,ro
6823,-84.30721251,32.91120772,ko
15883,-81.44287731,39.44314281,ko
15734,-103.5713532,37.98371505,ko
15737,-85.15652629,31.87346879,ko
15736,-102.5954669,38.03546668,ko
15739,-102.5955998,38.0786116,ko
6829,-82.36125705,31.9788289,ro
8187,-106.2298605,42.3488907,ko
15888,-92.6984896,41.57141259,ko
10545,-91.17730092,30.48920278,ko
10544,-91.21076763,30.47526089,ko
10547,-91.13484959,30.49260454,ko
10546,-91.10688848,30.47906145,ko
10541,-91.16267795,30.49464644,ko
10540,-91.18880845,30.481704,ko
10543,-91.18585993,30.49888303,ko
10542,-91.13926184,30.41602276,ko
10549,-91.08695939,30.4576019,ko
10548,-91.17782275,30.45236028,ko
29309,-112.0290454,40.66644759,ko
29303,-79.85073744,43.53812676,ko
29300,-80.0128427,42.14438509,ko
29306,-92.77657967,16.3997199,ro
22967,-119.0834821,35.83816089,ko
14930,-110.0739257,27.51654797,ko
14931,-110.8953437,27.99005003,ko
8815,-83.24127396,30.7138653,ko
8814,-83.18073066,30.3754413,ro
8813,-97.5747634,35.40280303,ko
8812,-95.33852093,28.9860901,ro
18279,-80.04306395,34.70605201,ro
8810,-95.35814435,28.9859283,ro
14938,-92.00892579,30.21145884,ko
18276,-78.91436717,42.97811927,ko
18275,-79.09361197,42.5617176,ko
18274,-78.83255607,42.80381979,ko
18273,-78.83153172,42.73433249,ko
8819,-83.227963,30.88172562,ko
18270,-81.42189993,35.15705098,ko
30652,-112.0302356,40.72936074,ko
30657,-93.97145637,29.87269674,ko
30308,-80.38508811,26.9583799,ro
8749,-113.9032885,41.63761655,ko
30654,-71.48743659,43.5488006,ko
30305,-114.7906791,47.5190858,ko
30304,-78.84909739,36.11624996,ko
30874,-104.8754063,40.24184626,ko
30873,-104.8773052,40.24163282,ko
30872,-113.6695388,42.69274308,ko
30303,-95.21496206,29.9133464,ko
30870,-113.5443503,42.53217021,ko
7652,-93.73840111,30.26610588,ko
7653,-93.20083241,30.33081274,ro
7654,-93.73785511,30.25969579,ko
3391,-78.85317914,42.98792715,ko
6490,-97.20657585,37.40681901,ko
6961,-70.97242337,42.83294962,ko
12648,-120.7910229,45.75800684,ko
26188,-83.12282803,42.2951151,ko
9562,-101.4399312,35.63163249,ko
6678,-79.78078871,36.12249068,ko
4246,-98.92050234,19.32733682,ko
938,-94.81010311,38.93247872,ro
13956,-78.34333957,35.01048279,ko
22778,-81.67285985,29.67973387,ko
13954,-117.458405,47.67819255,ko
6960,-71.01219904,42.73645889,ko
31131,-120.250391,47.3764534,ro
14412,-83.43383005,42.41751828,ko
4243,-122.4292995,53.02034707,ro
9869,-77.97525187,34.82198645,ko
10747,-88.0566666,39.7991385,ro
31133,-117.849196,33.71065326,ko
932,-100.7266702,46.81225779,ko
9861,-84.38660456,39.49203928,ko
9860,-84.38298214,39.49565464,ko
9863,-76.87841433,35.29342893,ko
9862,-76.78143339,35.37324738,ko
9865,-77.42175397,35.61727913,ko
9864,-76.80586332,35.14839274,ko
9867,-77.11433949,35.15363548,ko
9866,-76.83987129,35.14668214,ko
11146,-93.33782594,44.59173887,ko
28305,-82.70096549,34.53862561,ko
11144,-93.1796858,44.71685727,ko
14425,-84.60893383,45.42140649,ko
28300,-82.66571241,34.43805191,ko
28301,-82.68815901,34.42134108,ko
14420,-98.00722695,22.43614466,ko
14421,-98.00492448,22.22322728,ko
24504,-80.3473183,42.97553989,ko
28308,-82.6923384,34.53256081,ko
28309,-82.61127617,34.6252356,ko
14428,-104.6826806,39.23470892,ko
935,-118.2553098,33.94800462,ro
1514,-79.0722478,36.48093073,ro
1517,-78.81266318,36.06384012,ro
934,-100.814485,46.83750801,ko
1511,-76.48499368,38.28116623,ko
1510,-76.68796903,38.34964378,ko
1512,-76.78527284,38.79056207,ro
28511,-106.4555377,30.17699627,ko
28687,-111.8351817,43.46544056,ko
18134,-82.83681792,33.30719396,ko
5383,-72.75507441,41.48922641,ro
13819,-96.86777471,19.50525003,ko
14848,-94.01094826,29.98567209,ko
19544,-112.0562343,41.14085076,ro
11015,-88.4639378,33.97699734,ko
13811,-102.4241039,50.0451548,ko
28160,-95.97597448,41.12240717,ro
28161,-81.19000022,43.03013028,ko
22961,-117.852878,48.3597883,ko
28164,-97.77499135,18.94571306,ro
11838,-77.46158642,38.80559632,ko
28166,-73.67166824,45.66264814,ko
28169,-117.8500711,48.3582084,ko
11839,-77.45781592,38.75268151,ko
18131,-84.84884294,31.28327203,ro
5388,-73.44224148,41.62041723,ko
11837,-77.45285486,38.76915054,ro
21084,-112.2854583,33.70640559,ro
30936,-123.5183701,49.42408173,ko
18560,-79.71781893,39.33774698,ko
11832,-77.65415235,38.75303764,ko
9144,-88.27472318,38.93877435,ro
18435,-98.21071191,35.09562996,ko
11551,-95.73845085,40.46569591,ko
19670,-84.93049315,34.71647618,ko
11553,-96.18119294,40.65318568,ko
11552,-95.92495686,40.48056988,ko
18565,-82.50675569,38.36467835,ko
5972,-78.13879639,42.99000999,ko
11559,-95.17367253,35.50729251,ko
14843,-93.92534013,29.90745553,ko
19672,-95.82428471,41.17618488,ko
