l_id,v_id_1,v_id_2,voltage,cables,length_m
33389,10001,10000,230000.0,3.0,29368.1587
3461,26569,31089,nan,3.0,2918.187211
3460,16490,31089,nan,3.0,1246.607635
33380,9992,9993,230000.0,9.0,702.5051477
33383,9982,9993,230000.0,18.0,15873.56799
33384,9993,9996,230000.0,3.0,18123.00225
33385,9996,9997,230000.0,3.0,12856.73788
33386,9998,9999,230000.0,3.0,10331.30708
33387,9997,9999,230000.0,3.0,4503.781655
41329,1870,1875,230000.0,6.0,61053.45298
41327,28354,1875,230000.0,42.0,45329.06548
41326,9636,1875,230000.0,12.0,36988.49213
41325,6335,1875,230000.0,24.0,3524.656659
41324,1873,1874,nan,3.0,535.1150803
41321,29379,1867,nan,3.0,65395.18163
41320,1864,1866,345000.0,15.0,46931.83174
40052,13418,17663,240000.0,6.0,1512.9698
40050,31056,17661,240000.0,3.0,214.2701259
15809,18784,23663,nan,3.0,37183.44036
15808,9651,23663,nan,3.0,9597.816211
15807,7799,23663,nan,3.0,28570.51097
18754,3986,18013,345000.0,3.0,20440.06689
15805,2431,23662,230000.0,3.0,4082.638039
18321,818,24797,500000.0,3.0,54.18258327
18323,24798,24799,nan,6.0,187.6222905
18322,20544,24797,500000.0,6.0,4032.567457
18325,6063,24800,500000.0,3.0,2414.322349
18326,11830,24800,500000.0,6.0,16168.68066
38008,3856,15422,nan,3.0,3519.152031
38009,6232,15422,nan,3.0,2395.974583
38007,26758,15421,nan,3.0,8834.626168
31528,7082,8068,nan,3.0,41768.12578
31529,8066,8069,nan,3.0,5318.537372
31522,8013,8061,230000.0,3.0,32020.87882
31523,4571,8062,230000.0,3.0,1392.352822
31520,8056,8060,nan,3.0,8981.971789
31521,4571,8061,230000.0,3.0,46774.90091
31526,18043,8064,nan,3.0,1774.359926
31527,7075,8065,nan,3.0,17970.50872
31524,7139,8063,230000.0,3.0,4702.26072
31525,8050,8063,230000.0,3.0,63735.49424
5641,2068,28500,765000.0,3.0,259618.9788
5640,1085,28499,nan,3.0,2693.183877
5643,5941,28500,765000.0,3.0,48925.93796
5642,4456,28500,nan,3.0,410.3093208
5645,18892,28500,765000.0,3.0,17187.46534
5644,6208,28500,765000.0,3.0,41417.46979
40584,18125,1132,nan,3.0,26765.49239
40586,19674,1137,230000.0,12.0,4155.804569
40587,18236,1137,230000.0,12.0,5189.759144
40580,30771,1117,230000.0,12.0,1095.068804
40582,1147,1129,nan,3.0,12768.20264
40583,1128,1129,nan,3.0,9188.171399
40588,28,1140,230000.0,18.0,13245.56094
6468,7356,28752,345000.0,6.0,37934.94804
15371,23493,23494,nan,6.0,1634.370978
15370,23492,23493,nan,3.0,1555.218818
15373,28889,23495,230000.0,12.0,879.1521687
6463,19025,28751,345000.0,3.0,2085.129626
6464,22705,28751,345000.0,3.0,29731.01544
15374,9198,23497,nan,3.0,1257.662218
7481,26087,29164,nan,3.0,20420.56182
40660,666,1198,nan,3.0,2408.739822
19491,25332,25337,nan,3.0,4319.666899
19492,17748,25337,nan,3.0,198.967867
19493,111,19065,345000.0,3.0,12663.61407
19494,19066,19067,345000.0,3.0,180.0091848
19495,3932,19067,345000.0,3.0,1741.107385
19496,510,19068,345000.0,3.0,15469.69279
19497,19067,19068,345000.0,3.0,133.4508374
40662,133,1204,nan,10.0,11098.30915
30741,7246,7258,230000.0,3.0,26087.45751
39067,27422,16489,230000.0,9.0,1930.435883
39065,4755,16486,230000.0,3.0,4487.666669
39064,4757,16486,230000.0,3.0,12151.31917
7489,23543,29168,345000.0,6.0,1066.385738
30740,29623,7246,230000.0,3.0,91690.35949
26498,19881,19882,nan,3.0,205.3340115
39069,28494,16491,230000.0,3.0,2378.398058
16775,6209,18893,nan,3.0,9613.774668
30742,7259,7260,230000.0,3.0,2679.513863
10550,21345,21346,345000.0,3.0,429.080138
1454,17759,30242,nan,3.0,14023.45216
17423,2625,24414,nan,3.0,3311.169704
38820,1643,16231,230000.0,6.0,15228.76748
38821,11013,16231,230000.0,3.0,15432.7106
38822,7039,16232,230000.0,3.0,17996.04048
38823,27248,16235,230000.0,3.0,153.7135605
13339,6668,22537,nan,3.0,1043.747958
13338,9887,18698,230000.0,3.0,1992.047155
13337,9846,18698,nan,3.0,31304.03669
13336,6423,18697,230000.0,3.0,21411.49135
20139,25683,25684,nan,3.0,14167.03209
20138,25682,25683,nan,3.0,1075.784258
20133,30607,25678,nan,3.0,2316.942506
20132,25677,25678,nan,3.0,645.1568795
20131,25605,25678,nan,3.0,1114.719684
20130,25607,25677,nan,3.0,2365.080706
20137,10641,25682,nan,3.0,193.7802469
20136,25680,25681,nan,3.0,213.9981904
20135,25737,25679,nan,3.0,2045.272254
20134,2912,25679,nan,3.0,1661.536743
35905,13260,13261,nan,3.0,3987.415093
41044,19923,1555,nan,9.0,2969.920948
41042,25730,1555,115000.0,9.0,18397.8138
41043,13445,1555,230000.0,15.0,12054.02323
29719,6097,6150,nan,3.0,22615.16118
11861,5314,21929,500000.0,3.0,530.0818536
11860,5312,21929,230000.0,3.0,778.9996365
11863,5312,21931,230000.0,3.0,1918.378476
11862,5312,21930,230000.0,3.0,632.2823955
11865,21930,21931,230000.0,3.0,1382.996767
11864,5315,21931,230000.0,12.0,1232.394546
11867,21930,21932,230000.0,6.0,960.3877957
11866,5316,21932,230000.0,3.0,791.2267699
11869,28567,21932,230000.0,6.0,1255.504258
14819,23230,23232,230000.0,6.0,604.8267699
14818,23230,23231,230000.0,3.0,299.45079
1696,29042,30351,nan,15.0,487.8539469
1697,30350,30351,230000.0,6.0,2460.316574
1694,30349,30350,230000.0,6.0,196.8897346
1692,8677,30349,230000.0,48.0,29320.8803
1693,4900,30350,nan,3.0,642.5891768
1690,30347,30348,138000.0,3.0,212.5587676
1691,4901,30349,nan,3.0,7519.98486
1698,2285,30352,220000.0,6.0,3814.307553
12888,6555,18624,nan,3.0,22404.5773
12889,18669,18624,765000.0,3.0,63601.19211
12886,6268,22376,nan,3.0,7013.397463
12887,5941,18624,765000.0,3.0,42134.63097
12884,6234,22376,nan,3.0,18710.62656
12885,6265,22376,nan,3.0,3708.476816
28049,4202,4213,nan,3.0,4455.888412
28043,2546,4201,230000.0,18.0,4891.66281
28042,4168,4201,230000.0,6.0,6631.488592
28041,30891,4197,230000.0,3.0,2600.886451
28040,1672,4197,345000.0,3.0,2753.311954
28044,25454,4201,230000.0,3.0,711.7894518
1069,18893,30093,nan,3.0,13667.73457
5309,29921,28407,nan,3.0,61874.77777
26784,1784,20017,230000.0,3.0,8765.765344
5300,20815,28405,nan,3.0,5613.735691
17539,6036,18972,nan,3.0,21621.19379
17538,18759,24459,nan,3.0,235.4049268
1062,24175,30091,500000.0,3.0,183.8016399
25350,19346,19345,138000.0,3.0,739.6252572
25351,522,19345,345000.0,6.0,10254.68506
25352,520,19346,345000.0,9.0,22487.87645
25353,19345,19346,345000.0,3.0,283.0530372
1065,10686,30092,nan,3.0,7554.747974
25358,362,19349,nan,3.0,1183.009889
25359,8722,18050,nan,3.0,76.58969335
1064,14620,30092,nan,3.0,6315.803945
1067,18885,30093,nan,3.0,29902.85156
1066,10687,30092,nan,3.0,201.7994325
2288,25635,30608,nan,3.0,1173.696967
2289,13362,30608,nan,3.0,3684.31897
2283,29185,30604,500000.0,3.0,2281.865287
2284,17969,30604,nan,3.0,2486.982
2287,25638,30607,nan,3.0,928.0314692
2057,30506,30507,nan,3.0,161.5713899
4829,22172,28132,nan,3.0,23115.21566
4826,5858,28132,nan,15.0,14.64605909
2058,9675,30507,230000.0,3.0,14385.97161
16433,11919,23957,nan,3.0,2355.170135
16437,10050,23959,nan,3.0,5359.410653
16436,2643,23959,nan,3.0,1702.634495
16435,23957,23958,nan,3.0,9194.109066
16434,2625,23958,nan,3.0,8242.964929
16439,10265,23960,230000.0,3.0,7359.394368
16438,10262,23959,nan,3.0,437.1371685
10628,4249,21372,230000.0,6.0,999.7269964
7981,19400,29353,230000.0,3.0,1123.568449
21303,26209,26210,nan,6.0,333.8799288
7988,2377,29355,345000.0,18.0,7015.832472
21301,26207,26208,nan,3.0,2374.055741
21300,26206,26207,nan,3.0,323.5603546
21307,26214,26211,nan,3.0,1684.143654
21306,26212,26211,nan,3.0,1524.439004
21305,26210,26211,nan,3.0,1978.498937
7989,2446,29355,345000.0,12.0,6299.019659
21309,26215,26213,nan,3.0,696.2103674
21308,26213,26212,nan,3.0,469.2692113
37829,9199,15225,nan,3.0,5916.752252
37828,6830,15224,nan,3.0,2903.540657
22966,9144,17956,345000.0,6.0,21.30465382
22964,343,19246,230000.0,48.0,11009.53068
22965,3315,18034,230000.0,3.0,18168.47348
22963,19245,19246,230000.0,3.0,719.2524608
22960,11167,17777,230000.0,3.0,6609.321508
2757,20054,30806,220000.0,6.0,5080.193808
2755,1742,30806,220000.0,6.0,1956.987166
2751,1863,30804,220000.0,6.0,573.5025154
2758,30808,30807,nan,6.0,2335.411529
2759,277,30807,nan,6.0,71.56618784
28732,24121,5043,115000.0,3.0,4165.933198
3058,4951,30929,230000.0,3.0,25051.65925
3059,28716,30929,230000.0,3.0,14789.56184
3056,3854,30928,345000.0,3.0,5507.988866
3057,4958,30929,230000.0,3.0,27333.90056
3054,7036,30928,345000.0,3.0,90093.15167
3055,28448,30928,230000.0,3.0,3019.311927
3052,412,30927,nan,6.0,2278.46719
3053,10940,30927,nan,3.0,1902.570525
3050,3894,30926,500000.0,3.0,5648.268499
3051,408,30927,nan,6.0,2891.790905
27469,3516,3567,230000.0,3.0,5683.042885
27464,3562,3564,230000.0,6.0,918.4213938
27466,3516,3566,230000.0,3.0,12154.1291
27467,3561,3566,230000.0,6.0,25014.41722
27461,3555,3563,230000.0,6.0,19301.95844
27463,3516,3564,500000.0,3.0,42761.9715
29050,5406,5408,345000.0,3.0,13972.77938
30907,22740,7473,230000.0,12.0,544.1816653
34487,8907,11404,nan,3.0,44408.46221
30904,7263,7469,345000.0,3.0,16243.14243
34483,11394,11396,nan,3.0,33747.07886
30901,4883,7465,230000.0,12.0,18056.07691
34488,11395,11406,nan,3.0,3496.920211
30908,22735,7474,220000.0,6.0,88370.59493
31052,6691,7607,nan,15.0,5210.13305
31053,1754,7608,230000.0,21.0,8701.2948
31051,7608,7607,230000.0,21.0,3411.727935
31054,3521,7609,345000.0,3.0,106429.3551
31059,31210,7615,230000.0,27.0,340.1403256
3948,14621,31272,nan,9.0,9362.897495
32884,9428,9430,230000.0,3.0,3378.254218
3942,11778,31270,230000.0,3.0,3463.115019
32887,2055,9434,345000.0,6.0,2789.324991
3944,5860,31271,nan,6.0,3727.999538
32883,9427,9429,230000.0,3.0,47025.00402
6709,951,28841,230000.0,3.0,3859.1582
6708,8313,28840,230000.0,3.0,7078.35104
34734,4538,11735,230000.0,6.0,10370.18637
34735,4534,11735,230000.0,3.0,16933.84446
6703,8310,28839,230000.0,3.0,4568.02794
6705,8311,28839,nan,6.0,9342.995609
34731,10024,11731,nan,3.0,29394.19644
6707,8310,28840,230000.0,3.0,5455.681657
6706,18138,28839,230000.0,3.0,26300.54165
24474,756,19311,230000.0,3.0,12632.57294
24475,438,19311,nan,3.0,965.8427794
24472,27691,27692,nan,3.0,793.5103693
24473,755,19311,nan,3.0,83.25721698
35283,12476,12477,nan,6.0,1260.448688
35280,6286,12474,nan,3.0,6687.516435
35286,12424,12480,nan,3.0,8099.530603
32778,9324,9325,nan,3.0,7383.970025
32779,2072,9326,345000.0,3.0,35350.30668
32772,18309,9319,nan,3.0,19966.53513
32773,9312,9320,345000.0,3.0,22895.41128
32771,9317,9318,345000.0,3.0,4849.235617
32776,2077,9323,345000.0,3.0,17141.29291
32777,9319,9325,nan,3.0,20537.54773
32774,2078,9322,345000.0,6.0,12913.17488
32775,2102,9322,230000.0,12.0,20395.75981
5029,835,28236,230000.0,12.0,2838.376566
5028,11989,28235,nan,3.0,10412.11609
38593,21004,509,345000.0,9.0,26221.35991
5021,5053,28232,nan,3.0,12674.31105
5023,22165,28232,345000.0,3.0,80816.54562
5022,21824,28232,nan,3.0,5130.926389
38598,16031,16033,nan,3.0,4889.014777
5027,24891,28235,nan,3.0,7837.41916
5026,24885,28234,nan,3.0,12910.44068
4440,19988,29542,230000.0,3.0,214.66782
4441,19989,29542,nan,3.0,4182.250054
4442,19991,29542,345000.0,3.0,3407.575038
4443,19993,29542,230000.0,3.0,214.8286686
4444,19995,29542,nan,3.0,220.7455514
4445,19996,29542,345000.0,3.0,3400.473734
4446,19997,29542,nan,3.0,4195.108622
4447,24632,29543,nan,3.0,839.2973936
4448,551,29543,nan,3.0,8632.144183
4449,27132,29543,nan,3.0,2028.942956
36259,3913,13642,500000.0,3.0,21207.55764
36258,28583,240,345000.0,18.0,12261.60259
36255,9126,239,345000.0,3.0,28305.80137
36254,13289,239,nan,3.0,4936.089194
36256,19158,239,230000.0,3.0,197.6608791
41280,1695,1823,500000.0,15.0,2154.236709
41282,286,1823,500000.0,3.0,107579.506
41284,309,1823,230000.0,6.0,8202.425329
41285,277,1823,230000.0,6.0,14550.30011
41286,880,1827,230000.0,6.0,954.6245168
41289,20030,1830,500000.0,9.0,13938.89297
39647,17176,17177,nan,3.0,11884.69255
39646,14628,17175,nan,3.0,60590.6578
39645,17172,17175,nan,3.0,4827.804491
39644,12229,17174,nan,3.0,24347.55274
39643,17176,17172,nan,3.0,2038.841062
39642,13762,17171,nan,3.0,16831.46186
33025,23318,9562,230000.0,9.0,48764.60533
33024,8891,9562,230000.0,3.0,49879.55915
33027,14080,9562,nan,3.0,17336.11375
33026,19023,9562,nan,3.0,338.976598
33021,9603,9605,230000.0,3.0,85339.02333
33020,8015,9605,230000.0,3.0,50248.17212
30598,28728,7152,230000.0,6.0,10168.90901
30594,7146,7149,230000.0,3.0,1879.279672
30595,7148,7150,500000.0,3.0,732.3526578
30596,6758,7150,500000.0,3.0,6937.585476
30592,7148,7145,500000.0,3.0,62152.62875
30593,7146,7147,230000.0,3.0,39060.92563
7113,9962,29011,230000.0,3.0,545.4313572
7112,9961,29011,230000.0,12.0,3213.749709
7111,9956,29011,230000.0,3.0,32024.4705
7117,13478,29012,230000.0,3.0,7664.53535
7116,9959,29012,230000.0,9.0,4547.525774
7115,23824,29011,230000.0,6.0,27625.26619
7114,9963,29011,230000.0,3.0,30371.59236
7119,9976,29013,230000.0,9.0,8924.905865
7118,9954,29013,230000.0,3.0,15588.24038
18791,12294,25002,nan,3.0,940.7159577
18792,12295,25002,nan,20.0,2456.69978
25516,94,19423,345000.0,12.0,44375.5086
37611,1039,14984,nan,3.0,38.40143849
30042,62,65,nan,3.0,548.9954914
30043,64,65,nan,3.0,63437.0723
30046,6583,6584,nan,3.0,253.8857722
30047,6592,6589,nan,3.0,216.5802783
40629,1352,1170,230000.0,9.0,2254.645006
40623,1146,1164,230000.0,3.0,19461.86441
40622,1163,1164,230000.0,3.0,7641.031049
40625,8562,1171,nan,3.0,5938.55718
40627,18063,1172,nan,3.0,14096.65188
40626,29511,1171,nan,3.0,1601.273962
14743,23190,23191,345000.0,3.0,454.4340758
14742,23189,23191,345000.0,3.0,607.2217932
14741,8524,23191,345000.0,12.0,27622.16902
14740,23189,23190,345000.0,3.0,390.0363452
14744,21212,23192,345000.0,12.0,13602.25268
14749,23192,23194,345000.0,3.0,451.8014586
14748,19124,23194,345000.0,6.0,501.0835435
13912,30768,22805,230000.0,3.0,24366.53269
13916,22805,22807,nan,3.0,6895.111045
13915,19086,22807,nan,3.0,5122.184508
5569,27544,28472,230000.0,3.0,57332.14572
5564,28608,28480,nan,9.0,2538.903914
5565,3421,28480,nan,3.0,4111.546212
5566,30381,28480,230000.0,12.0,687.7152803
5560,22261,28480,nan,3.0,4029.527239
5561,22271,28480,nan,3.0,8487.169163
5562,18274,28480,nan,3.0,9513.765512
38278,15691,15692,nan,3.0,23166.31568
38271,11405,15684,nan,3.0,27406.47754
38270,15682,15683,nan,3.0,6893.341108
38273,3109,15686,230000.0,3.0,12337.86039
38272,18769,15684,nan,3.0,19684.46345
38274,9646,15686,230000.0,3.0,44074.17981
38277,15690,15691,nan,3.0,18207.23558
38276,14626,15689,nan,3.0,10327.63607
31315,7874,7872,230000.0,9.0,10000.85246
31314,4322,7871,500000.0,3.0,47157.54769
31317,22935,7873,230000.0,12.0,10973.27332
31316,13636,7872,230000.0,12.0,21060.30185
31313,4258,7871,500000.0,3.0,48750.43846
31319,7874,7875,230000.0,9.0,8233.48094
31318,7873,7875,230000.0,42.0,15054.0895
11212,19728,21664,230000.0,3.0,14938.10833
11213,19740,21664,230000.0,3.0,6695.111695
11210,5381,21661,230000.0,6.0,5667.637206
11214,1275,21664,230000.0,3.0,78068.00152
19049,29633,25118,nan,3.0,27064.71736
19048,30167,25118,nan,3.0,18554.49264
19047,25116,25117,nan,3.0,304.9859047
19046,25114,25117,nan,3.0,412.846778
19045,25114,25116,nan,3.0,87.00606497
19044,3476,25115,nan,3.0,1159.979149
19043,25116,25115,nan,3.0,23.73023316
19042,25113,25115,nan,3.0,100.6896034
19041,25113,25114,nan,3.0,34.17026705
19040,25112,25114,nan,3.0,695.2739866
5816,17002,28549,230000.0,3.0,54474.36259
33735,10365,10373,230000.0,3.0,25666.58963
42414,2966,2968,230000.0,6.0,5066.925325
42415,2938,2969,230000.0,3.0,48389.16664
42416,186,2970,500000.0,6.0,1381.85345
42410,2819,2967,500000.0,9.0,1992.057813
42411,2825,2967,500000.0,3.0,10132.11778
42418,1686,2970,500000.0,3.0,50436.43274
42419,2501,2971,230000.0,3.0,17831.91347
12745,19072,22324,230000.0,3.0,1009.221993
12746,108,22324,230000.0,6.0,40955.99458
12741,6155,22322,nan,3.0,1603.52779
12740,6116,22322,nan,3.0,3841.037878
17322,24348,24369,230000.0,3.0,7283.341836
17323,9354,24369,230000.0,3.0,220550.4438
17324,20076,24369,nan,3.0,230716.1287
7933,19662,29337,nan,3.0,684.0714809
7932,19543,29337,nan,3.0,2102.506197
9108,20633,20635,230000.0,3.0,39163.96731
9109,3208,20636,nan,3.0,223.9513303
10673,20597,21397,400000.0,3.0,95.43587552
9107,3209,20635,nan,3.0,14775.32265
9104,207,18308,nan,6.0,1740.877782
9105,3,18308,nan,8.0,7738.639708
9102,4481,18308,230000.0,3.0,26870.79083
9100,12905,18307,nan,3.0,609.7487327
10674,21397,21398,400000.0,3.0,48.45778984
16989,21817,17733,280000.0,3.0,4543.288771
21145,13623,26133,230000.0,3.0,1770.007081
21144,26131,26132,230000.0,24.0,584.8693652
21147,10342,26134,400000.0,6.0,143714.3499
21146,26132,26133,230000.0,12.0,1467.216589
9140,20649,20651,345000.0,3.0,2305.865008
9146,648,20656,230000.0,3.0,49901.31719
7970,29340,29350,nan,3.0,4133.626596
20819,25009,25991,nan,3.0,19994.62883
9144,2126,20654,500000.0,3.0,130664.1454
20810,217,19137,345000.0,6.0,2997.645067
7972,29350,29351,nan,3.0,8409.605752
12257,22087,22088,345000.0,3.0,678.8675021
12256,5694,22088,345000.0,3.0,4288.48652
21493,501,19193,230000.0,3.0,5840.945931
21496,100,19194,138000.0,6.0,1786.897787
21494,19184,19193,230000.0,3.0,66.31264976
12251,29313,22084,345000.0,15.0,2295.337787
12250,12523,18579,nan,3.0,17208.85067
17582,11079,24474,nan,3.0,992.729828
17583,3965,24474,nan,3.0,5981.281605
42186,28968,2760,nan,9.0,22894.1777
6610,18842,28797,nan,3.0,4085.943531
21180,21524,26154,230000.0,3.0,18816.12583
42182,759,2756,345000.0,9.0,3630.008236
42180,28539,2755,345000.0,3.0,112300.1401
11982,5437,21985,345000.0,6.0,4234.756965
11980,6212,18523,500000.0,3.0,753.0253745
21186,26156,26157,nan,3.0,1313.011067
11985,21985,21986,345000.0,18.0,14256.058
10580,18394,18395,nan,3.0,33880.52085
10583,11162,18397,nan,3.0,30698.73317
10582,11161,18397,nan,3.0,1493.809878
10585,4247,21353,400000.0,6.0,32866.94822
10584,18365,18397,nan,3.0,2521.559128
10587,4294,21354,400000.0,3.0,189547.1798
10588,21353,21354,400000.0,6.0,850.3883315
17095,10722,24292,nan,3.0,891.0304454
15908,9728,23709,230000.0,6.0,3180.984924
15909,9729,23709,230000.0,6.0,738.2578687
1084,13787,30099,nan,20.0,65.20890464
1083,25953,30099,nan,3.0,45.10213153
1082,25943,30099,nan,20.0,490.9122559
12091,6218,18530,nan,3.0,10223.73316
12090,18528,18529,nan,3.0,4358.903301
29529,5611,5924,115000.0,3.0,14628.41923
29523,3397,5915,nan,3.0,1400.763568
29522,2769,5915,nan,9.0,7994.626083
29527,21451,5923,345000.0,12.0,645.3455084
1335,19871,30199,230000.0,6.0,17744.21914
1334,1555,30199,230000.0,12.0,11391.30501
1333,10619,30199,nan,3.0,19243.86852
8698,2669,20479,nan,3.0,34.47191095
8695,1057,20478,230000.0,3.0,314.4482698
8694,1049,20478,230000.0,3.0,14942.60283
8697,5945,20479,230000.0,6.0,1369.989069
8696,5943,20479,230000.0,6.0,2398.508697
8691,18245,18249,nan,3.0,1966.316534
8690,18247,18248,nan,3.0,1280.958492
8693,15528,20478,230000.0,3.0,2782.694227
8692,18248,18249,nan,3.0,192.017539
8342,2372,20307,345000.0,6.0,3290.580826
8341,2351,20307,345000.0,6.0,4160.485222
8340,1146,18236,230000.0,6.0,5386.43676
26324,19683,19789,500000.0,3.0,75.12752538
26325,4579,19790,nan,3.0,1634.826675
26326,1324,19791,230000.0,9.0,78.15709178
26327,19758,19791,nan,6.0,180.3673907
26320,19787,19788,230000.0,6.0,243.7044873
26322,1137,19789,500000.0,3.0,26948.20011
26323,19682,19789,500000.0,3.0,22.17901443
26328,1394,19792,230000.0,6.0,373.1147784
33931,25747,10629,nan,3.0,1608.806542
32574,6602,9109,345000.0,3.0,53173.76814
32575,9285,9109,nan,3.0,41563.37211
32576,6602,9110,138000.0,9.0,8001.86866
32577,30148,9110,nan,3.0,7897.774128
32570,9843,9105,735000.0,3.0,182036.6753
32571,6602,9108,345000.0,3.0,17463.60251
32572,23451,9108,345000.0,3.0,65575.53055
32573,13091,9108,nan,3.0,20368.18212
32578,28654,9110,230000.0,3.0,76235.36244
32579,9112,9114,230000.0,3.0,1238.781528
3639,2453,31161,345000.0,12.0,5122.096144
3634,7858,31159,230000.0,6.0,511.3832478
3635,7942,31159,230000.0,6.0,5931.701133
36989,4300,14370,735000.0,6.0,275.6274651
36988,30888,14370,735000.0,3.0,225938.6527
9661,3555,20910,230000.0,3.0,12866.5918
36985,1955,14370,735000.0,6.0,138258.5197
36984,3023,14370,735000.0,6.0,240490.2424
9669,3557,20915,230000.0,3.0,9017.029674
9668,950,20915,230000.0,3.0,33893.90532
37054,14420,14421,400000.0,3.0,24366.78523
37055,26235,14421,400000.0,9.0,759.0421729
37056,4157,14421,400000.0,3.0,198992.3056
37057,14420,14430,400000.0,3.0,116386.439
37050,9797,14420,230000.0,6.0,22282.19756
37051,14419,14420,400000.0,6.0,25639.90735
37058,14426,14430,400000.0,6.0,259159.5947
8526,2645,20400,nan,3.0,2494.072103
28223,4429,4427,230000.0,3.0,2553.351838
28222,4035,4426,nan,3.0,50843.45526
35980,25633,13351,240000.0,9.0,39215.32383
35981,25746,13352,nan,6.0,1680.499739
35983,13355,13356,240000.0,6.0,61179.63819
35984,13354,13356,240000.0,9.0,23920.68606
28227,13867,4435,400000.0,9.0,30021.13475
28226,23668,4435,230000.0,6.0,12911.78824
30204,6745,6749,500000.0,3.0,19929.58718
30205,6746,6749,500000.0,3.0,17842.82479
30206,8306,6749,nan,3.0,7371.812369
30207,6745,6750,500000.0,3.0,24982.42749
30200,6640,6744,nan,6.0,9686.465124
30202,6723,6747,500000.0,3.0,10727.26269
30203,6746,6747,230000.0,3.0,10689.87001
30208,6724,6751,500000.0,3.0,5561.366176
30209,6746,6752,500000.0,3.0,3708.084
4260,910,29498,230000.0,3.0,5866.153713
4262,27052,29498,230000.0,6.0,10.29462856
4264,27056,29498,230000.0,3.0,4716.306692
35367,6786,12580,nan,3.0,23503.14077
35360,11812,12570,nan,3.0,7698.918676
15806,7234,23662,230000.0,3.0,13057.39995
25916,9791,18118,230000.0,3.0,467.205262
25915,7230,18118,230000.0,3.0,12881.903
25912,13599,18117,nan,3.0,60262.32508
25911,18387,18117,nan,3.0,34211.17341
36757,13233,14180,nan,3.0,2024.909216
36750,26140,14174,nan,3.0,10889.85573
6132,8135,28654,345000.0,3.0,63894.42013
6133,23451,28654,345000.0,3.0,12069.08842
6130,6603,28654,nan,9.0,170.5467187
28471,3561,4755,230000.0,3.0,15864.3153
1591,3286,30306,230000.0,3.0,738.2164286
28477,12654,4765,nan,3.0,24293.67676
28475,1292,4764,230000.0,3.0,4171.779511
33960,2886,10667,nan,3.0,12126.52925
33961,25613,10648,0.0,3.0,390.8024319
38418,549,15818,240000.0,6.0,5616.308127
38411,15807,15811,500000.0,9.0,1405.424724
38413,368,495,nan,6.0,3448.781894
38412,13422,15815,240000.0,6.0,63353.27525
38415,13128,495,nan,36.0,10093.09186
38414,19734,495,nan,3.0,1098.33844
38417,25955,15813,240000.0,3.0,66781.61674
36046,1690,13405,138000.0,3.0,17814.33059
36040,13322,13394,230000.0,12.0,8088.92197
33278,8721,9895,nan,3.0,8966.724143
33279,30059,9895,nan,3.0,2348.17094
18611,24869,24922,nan,3.0,5270.5804
18610,24921,24922,nan,3.0,1001.887987
33276,23795,9890,230000.0,12.0,6460.737601
18612,24921,24923,nan,3.0,5792.386537
33270,7699,9885,230000.0,18.0,6564.161666
33271,23793,9886,230000.0,3.0,69732.59942
33272,23793,9887,230000.0,3.0,18450.81962
33273,7240,9888,nan,3.0,2421.213311
34982,8913,12063,138000.0,3.0,23904.93497
12969,28589,18640,nan,9.0,4303.684498
41741,20264,2315,500000.0,6.0,25956.45119
12964,18179,22406,nan,3.0,13.76947518
12967,18607,18640,nan,3.0,25815.61595
12966,13074,18638,nan,3.0,1278.838143
12961,19246,22405,230000.0,3.0,899.2931331
12960,6338,22405,230000.0,60.0,10569.22498
41747,22983,2320,230000.0,3.0,3229.900057
41746,30820,2317,nan,3.0,949.3429693
40294,828,827,500000.0,3.0,14558.15022
7097,9847,29005,230000.0,3.0,1295.888648
7094,9913,29004,230000.0,3.0,7779.067558
7095,9914,29004,230000.0,3.0,2646.639552
7092,9932,29003,230000.0,6.0,6572.468695
40291,821,825,500000.0,3.0,5430.968723
7090,9894,29003,230000.0,3.0,8983.499222
40293,823,827,500000.0,3.0,11310.95546
40298,35,834,230000.0,6.0,1496.117267
7098,23812,29005,230000.0,3.0,16650.24252
7099,9955,29006,230000.0,3.0,7347.96756
8104,6790,29392,500000.0,6.0,3079.780578
8107,27144,29393,nan,3.0,488.9914838
8106,29391,29393,nan,3.0,2221.215615
8101,18892,29390,765000.0,3.0,38789.6884
8100,227,29390,345000.0,3.0,115358.0354
8109,14811,29394,230000.0,6.0,287089.897
15469,18741,23541,230000.0,3.0,996.6640365
15468,9306,23541,230000.0,9.0,3812.482004
6950,3319,28933,nan,3.0,59354.26614
6951,28678,28933,230000.0,3.0,97549.33994
15463,30487,23539,345000.0,12.0,23672.90057
15462,8131,18798,nan,3.0,56583.49796
15465,2342,23540,230000.0,3.0,36631.29632
15464,9291,23539,345000.0,3.0,7737.208885
15467,9301,23540,230000.0,6.0,1527.278053
15466,9306,23540,230000.0,6.0,23581.67856
15452,28629,23536,345000.0,6.0,1363.950705
15454,8390,23537,nan,3.0,14005.28189
28942,1980,5280,345000.0,3.0,4816.204425
28943,5024,5282,345000.0,3.0,41044.58176
11397,11862,18451,nan,3.0,54902.6286
11396,15115,18451,nan,3.0,6060.749099
11395,18449,18450,nan,3.0,51313.7181
13709,7350,22702,345000.0,3.0,1840.920617
11393,18435,18450,nan,3.0,40814.12845
11392,7155,18449,nan,3.0,72615.60841
